R,p,tau,q,N,bias1,bias2,bias3,bias4,bias5,mse,se1,se2,se3,se4,se5,se_asym1,se_asym2,se_asym3,se_asym4,se_asym5,mse_asym,mse_asym_hat,coverage1,coverage2,coverage3,coverage4,coverage5
999,0.4,0.438587636760771,0.1,200,0.009937949783561,-0.000208314506338736,0.00886881158699682,0.00621571486336858,0.0133655422024035,0.436722651491085,0.28044789234066,0.285337928449886,0.287422242245367,0.287524131773267,0.275437036681761,0.262029087270134,0.298193925674588,0.29016680336381,0.290082367325897,0.278976755952071,0.427688122147396,0.403751443854151,0.875875875875876,0.896896896896897,0.856856856856857,0.893893893893894,0.906906906906907
999,0.4,0.3065596023684,0.2,200,-0.00386768970518714,0.0181811711554738,-0.00985064045428818,0.0083080974054075,0.0205346849661607,0.528941730912709,0.300538602913937,0.313329220123779,0.310432707283437,0.321922557719496,0.30831958204533,0.257395662728233,0.276335188317211,0.27566870431618,0.306417339446653,0.268831025128315,0.441133451298811,0.384768604018082,0.866866866866867,0.882882882882883,0.856856856856857,0.868868868868869,0.884884884884885
999,0.4,0.22932815320494,0.3,200,0.0106217742837031,0.0175271214208184,0.000459094406995986,0.0038002055660884,-0.0151362933299954,0.577016514676535,0.320955941778225,0.324876543653124,0.318596947426981,0.342969196383642,0.332656965500861,0.300460826254546,0.318939657723648,0.284919825005939,0.355852339349632,0.315208154885647,0.571010420674552,0.499165588390877,0.873873873873874,0.896896896896897,0.872872872872873,0.884884884884885,0.876876876876877
999,0.4,0.17453156797603,0.4,200,0.00268329479924567,0.0168647736819434,-0.00545877655338078,-0.00589386515193668,0.0128375881747154,0.685935969192768,0.341598346488713,0.365450786483397,0.350572227349498,0.369066253913009,0.365604638876787,0.330564569023526,0.343324993888291,0.28856626239854,0.32603582659573,0.338539921652153,0.62667261237522,0.531324112292974,0.860860860860861,0.875875875875876,0.864864864864865,0.888888888888889,0.876876876876877
999,0.4,0.132028034392371,0.5,200,-0.00123292461032565,-0.00637439741522439,-0.0101625993989115,0.00360599508515058,0.00480976777854591,0.784820681918922,0.386809582443609,0.387745986741333,0.360684531216943,0.399721851095498,0.383331800938492,0.356776253974397,0.362226422199194,0.335345185117885,0.34172951209118,0.310849220255755,0.824796798203259,0.584359966688667,0.866866866866867,0.894894894894895,0.877877877877878,0.868868868868869,0.882882882882883
999,0.4,0.438587636760771,0.1,400,0.0082462820651843,0.00229860593408104,-0.00432486658608122,0.00266648180827378,-0.00279189263100377,0.233361347759226,0.200597628064671,0.200613213351078,0.19368879602329,0.21067125268465,0.198810767121202,0.208754535283026,0.202032586154485,0.21349307173071,0.214695433234779,0.215017242987413,0.193615461787817,0.222301457380293,0.858858858858859,0.881881881881882,0.865865865865866,0.866866866866867,0.887887887887888
999,0.4,0.3065596023684,0.2,400,-4.44747958555647e-05,0.0103145453618356,0.014771394430436,0.00615307330891768,-0.00956721752850664,0.262095962440328,0.202669745101294,0.215981677865116,0.211033196140845,0.223420932836631,0.213506390744355,0.212381736419608,0.204425194650782,0.199182485222092,0.202332545180335,0.216023615630495,0.216216787965818,0.214173985941091,0.875875875875876,0.86986986986987,0.856856856856857,0.868868868868869,0.886886886886887
999,0.4,0.22932815320494,0.3,400,-0.00389629125036639,-0.00557579548016252,0.0168852957182324,-0.00846610544800708,0.00664585753945279,0.281906921587107,0.221278769565545,0.220186478836195,0.21792435785842,0.23280335589293,0.231930008355367,0.219599681480006,0.249012351598067,0.247319990771356,0.251160318481913,0.269564482911936,0.255189230648398,0.307144865217179,0.873873873873874,0.900900900900901,0.887887887887888,0.877877877877878,0.884884884884885
999,0.4,0.17453156797603,0.4,400,0.00920740897935768,0.0171486696347101,-0.0140187523995797,-0.0124334398232384,0.00709400447272324,0.33187463600705,0.243104116623199,0.244490871737739,0.246869402515567,0.243142975343576,0.243497864272188,0.235185922974282,0.274728518653734,0.233136767292029,0.215710389764351,0.272132380351466,0.254480490755576,0.305727934278361,0.862862862862863,0.891891891891892,0.852852852852853,0.887887887887888,0.903903903903904
999,0.4,0.132028034392371,0.5,400,0.00370733473901441,0.014559579483866,-0.00393565911465521,-0.00968301243925995,0.000896938880699638,0.409004686369383,0.264730067624229,0.283914083349935,0.268283048101189,0.268799376038091,0.280555912618411,0.302929031316442,0.273158672568955,0.270338550126821,0.280966133651005,0.222312771142046,0.346630296127633,0.367829526570273,0.865865865865866,0.862862862862863,0.85985985985986,0.896896896896897,0.878878878878879
999,0.5,0.438587636760771,0.1,25,0.0399843361367407,0.0841309029925683,0.0508534826140701,0.0330108412831929,0.0100277239785178,5.05497858212918,0.951889212213601,1.05686944006687,0.981494343542066,1.00527050927782,0.964920207832146,1.9430223221141,1.17146726344642,1.65395920790304,1.77202931649747,0.752254455315328,5.47285476089376,11.5892270190359,0.983983983983984,0.964964964964965,0.981981981981982,0.970970970970971,0.97997997997998
999,0.5,0.3065596023684,0.2,25,0.0166145128323083,-0.0190006544901953,0.08851034806059,0.00142717573138396,0.0568718550503862,5.28105242964423,1.00239251162331,1.01620934183707,1.02692756748194,1.00712841372472,1.03541885699848,1.70574441072583,0.790826358124565,1.63214560001172,1.19360773236659,1.2256128327721,12.674162047487,9.12569581768559,0.981981981981982,0.985985985985986,0.978978978978979,0.981981981981982,0.977977977977978
999,0.5,0.22932815320494,0.3,25,0.0108620642343376,0.0723871568253807,0.0839616045667257,0.00570223137560943,0.0376106827679761,5.98433678056958,1.05020998937097,1.11356871740587,1.05311423335349,1.10951971434704,1.08960718922179,1.75616151867996,0.935841373281265,1.69209662237327,1.78079530502487,1.8658346396463,13.3330150772279,13.4756641559869,0.98998998998999,0.973973973973974,0.983983983983984,0.978978978978979,0.978978978978979
999,0.5,0.17453156797603,0.4,25,0.0458754893612607,0.0442471645027733,0.0643418998751304,-0.0378196381596034,0.0380184382539037,6.67399350884662,1.15948790405467,1.14778471481568,1.12462071766459,1.13645029241326,1.16015510081192,1.53911739910519,1.46542616664847,1.46908737314055,1.43658077673113,1.32360167411757,16.4814045323177,10.4902596478476,0.987987987987988,0.98998998998999,0.991991991991992,0.982982982982983,0.987987987987988
999,0.5,0.132028034392371,0.5,25,0.0157113180051056,0.00611857673844574,-0.0219104728241263,0.0308696778959141,0.00633873279749642,7.31061218404754,1.19704133121181,1.22942609951306,1.12240566702827,1.2371048602328,1.20030545072569,1.70064476343747,0.710910449227049,3.66218869324883,1.78125152778225,3.23177772981691,27.4012602266125,30.4264566033542,0.993993993993994,0.996996996996997,0.991991991991992,0.994994994994995,0.992992992992993
999,0.5,0.438587636760771,0.1,50,0.0199555088865739,0.0347475755423865,0.000702419718774161,0.00723042815364061,0.00632671635385429,2.60275011881751,0.694151138186635,0.720314893044812,0.709103584923937,0.725819741956795,0.703005887753262,0.546979869539454,0.559397417426428,0.586081681893216,0.654031133741288,0.650435863641405,2.53945861284346,1.80642772276939,0.93993993993994,0.933933933933934,0.935935935935936,0.93993993993994,0.935935935935936
999,0.5,0.3065596023684,0.2,50,0.00458223415435977,0.0267970714101526,0.0205735360175723,0.0197108274466111,0.0109527934425151,2.77746907959339,0.706117639415303,0.727277472407961,0.734724102471438,0.757719599745741,0.748140442604601,0.87184034141607,0.898856901919701,0.698470101367397,0.706487157241159,0.864934273235871,3.18989330568068,3.30314519391811,0.954954954954955,0.955955955955956,0.957957957957958,0.94994994994995,0.948948948948949
999,0.5,0.22932815320494,0.3,50,0.04238396312394,0.00989407308395607,0.0428102249355045,0.000133213408600286,-0.0404124891997368,3.08970848005523,0.755800248917019,0.777432088810087,0.753591300173509,0.816568410797569,0.780192968157133,0.879117366834641,0.815383676851975,0.862618637811188,0.968132184078325,1.07171365571413,4.54880485584332,4.26765888513856,0.957957957957958,0.954954954954955,0.96996996996997,0.954954954954955,0.960960960960961
999,0.5,0.17453156797603,0.4,50,-0.0372478951345901,0.0101030519559759,0.0295457362801259,0.00922359533646411,0.021047197059336,3.51821789942068,0.779347318323978,0.858309935756602,0.811815133569669,0.862364330096016,0.827871611620769,0.596933364907246,1.0297146667801,0.908373841754788,1.03131609515609,1.24741156290766,4.52615682789826,4.86143326890963,0.981981981981982,0.95995995995996,0.973973973973974,0.964964964964965,0.975975975975976
999,0.5,0.132028034392371,0.5,50,0.0558261667454125,0.0210855781972907,0.00483267753454464,-0.0204909659676689,0.0104272597102322,4.16356516328136,0.896977976811057,0.944360170717291,0.879888720732853,0.900651641585038,0.887644931518824,0.921144319002432,1.13533852635778,1.07640365045562,1.08979877116069,1.16389657707238,7.56291911513497,5.83846184832105,0.972972972972973,0.965965965965966,0.975975975975976,0.975975975975976,0.97997997997998
999,0.5,0.438587636760771,0.1,100,0.0200505440941883,0.016135002899611,-0.0190623658429494,-0.00538320352715571,0.0249918332425594,1.27173440124484,0.478718236662565,0.494798227757637,0.494657787991049,0.505864465136407,0.493947893849413,0.511045340289404,0.516198593324289,0.524220678175706,0.513864494996483,0.49685729190823,0.822639035516886,1.31335953474885,0.87987987987988,0.885885885885886,0.856856856856857,0.883883883883884,0.876876876876877
999,0.5,0.3065596023684,0.2,100,-0.0113220551942421,0.0174951080713985,0.0231957598023336,-0.0132060084980048,0.000606304667095658,1.43761035485916,0.497209396027263,0.531065402076603,0.524452639421889,0.550792781054775,0.52923520227182,0.338825449283946,0.357864869150975,0.38680065125804,0.445159348101462,0.411139118267873,0.976430876876024,0.759686913240758,0.886886886886887,0.883883883883884,0.866866866866867,0.863863863863864,0.882882882882883
999,0.5,0.22932815320494,0.3,100,-0.00735209164699291,-0.0136936517755879,0.0335280520755605,-0.0104835083697103,0.0201232747010154,1.66778084631759,0.546496456726355,0.580775064959372,0.565341082856059,0.564553339239758,0.583507820971745,0.463798622444168,0.473794922185477,0.467422477687167,0.416269934722186,0.437035782250039,2.3639950991634,1.02235549663758,0.883883883883884,0.881881881881882,0.880880880880881,0.888888888888889,0.877877877877878
999,0.5,0.17453156797603,0.4,100,0.0183968234153724,-0.014953732141235,-0.0161650434336903,0.0398922797376349,-0.00374483791344882,1.86278545772011,0.579864034171175,0.591060708503519,0.603078339091883,0.613433141784786,0.610219190389161,0.555009918387847,0.584117116876146,0.599560747891857,0.471014276408563,0.61153505562659,1.6049549515064,1.60453147899013,0.927927927927928,0.91991991991992,0.90990990990991,0.913913913913914,0.908908908908909
999,0.5,0.132028034392371,0.5,100,-0.00818645003357599,0.0126970189681537,-0.0156835820016451,-0.0220973357369032,0.0152576674095457,2.18861179010797,0.637872936713221,0.670362059154211,0.6446876545247,0.655761240144781,0.652673596202151,0.823545027508847,0.768061961409828,0.660416775195973,0.582886289320409,0.702129499188222,2.48936389511808,2.53703816576753,0.93993993993994,0.923923923923924,0.936936936936937,0.931931931931932,0.92992992992993
999,0.5,0.438587636760771,0.1,200,0.00544735456362244,0.0010709396431845,0.0117700077710727,-0.00387001400727116,0.0209972086806314,0.623841892840468,0.332457044318952,0.350870653429091,0.344452247908424,0.337100233601999,0.352542106116066,0.337641406630575,0.271557509253558,0.336875865310443,0.273448846552152,0.315236313549716,0.436083884325568,0.475378753993246,0.888888888888889,0.878878878878879,0.875875875875876,0.895895895895896,0.866866866866867
999,0.5,0.3065596023684,0.2,200,0.0141453456998375,0.00386250088661444,-0.0011305568845944,0.0120481347125638,-0.0216670197359621,0.691355015348558,0.355133974896301,0.37024796846912,0.36530118745348,0.35401135670948,0.358800827079196,0.400966154587183,0.37853823012325,0.300086810651071,0.353393382243762,0.341060413747661,0.618987358415697,0.635326231155418,0.874874874874875,0.875875875875876,0.865865865865866,0.892892892892893,0.878878878878879
999,0.5,0.22932815320494,0.3,200,0.0126354721843873,0.0247308107330206,-0.0140867363735513,-0.00520221820407363,0.00132111272994906,0.776967034308966,0.362573932776359,0.405829923019959,0.378218019660543,0.380143097554798,0.38412551562553,0.344152652246904,0.319170750360249,0.354944415043726,0.393133166581702,0.410414936358905,0.842048008185675,0.669290660357876,0.88988988988989,0.866866866866867,0.866866866866867,0.900900900900901,0.896896896896897
999,0.5,0.17453156797603,0.4,200,-0.0203058068650842,0.0180858346117885,0.00869853088739714,0.00514536436512159,0.0121875410487033,0.907682677452871,0.402347198417342,0.426677734474098,0.413788924712617,0.416768215826389,0.419474306144201,0.37497055267983,0.382212743111206,0.391196235346514,0.439706201241036,0.43266303033502,0.752544910564446,0.8202628321514,0.881881881881882,0.877877877877878,0.867867867867868,0.887887887887888,0.884884884884885
999,0.5,0.132028034392371,0.5,200,0.0231814518244675,0.0213294765400533,-0.00836655886119042,0.00631340024426064,-0.0150910420863635,1.15974778145945,0.471993785700548,0.473418620256672,0.457940736082871,0.489813279020035,0.465361511435325,0.496400557617561,0.520187997610101,0.456457275193217,0.496253367845162,0.457476493429301,0.98511758465358,1.18091445767548,0.864864864864865,0.878878878878879,0.85985985985986,0.868868868868869,0.883883883883884
999,0.5,0.438587636760771,0.1,400,-0.00214317298100508,0.00820893840297687,-0.00554832594348165,0.00501124347344373,0.00424826674288181,0.322898022872227,0.237346559226014,0.244240396482028,0.233907227887454,0.245161840221989,0.233764879983507,0.233566341394805,0.255769378902621,0.24927495565952,0.262317371676371,0.224331388417233,0.279724034794094,0.301244189848246,0.852852852852853,0.867867867867868,0.861861861861862,0.85985985985986,0.875875875875876
999,0.5,0.3065596023684,0.2,400,-0.00530436161225301,0.0180062082906272,0.00401911926125287,-0.0121060783565552,-0.00491515852135893,0.350094297985954,0.245329411232862,0.246835292678356,0.249884994556711,0.261634730052295,0.251397702733434,0.239442391801102,0.2452790975031,0.214446558333933,0.25067239063656,0.237114137057513,0.319610957556779,0.282541582464614,0.875875875875876,0.891891891891892,0.850850850850851,0.880880880880881,0.883883883883884
999,0.5,0.22932815320494,0.3,400,-0.0166444758076126,0.00917879526735099,0.00559943451956635,-0.00536567403591581,0.0107069967337674,0.395848117865303,0.25536970629387,0.269417417305565,0.270032828366879,0.264032561042106,0.276936514768837,0.237861242498734,0.282036351475276,0.266621608316617,0.261437939226021,0.259722955933741,0.409615841569128,0.343015366163575,0.86986986986987,0.898898898898899,0.857857857857858,0.897897897897898,0.865865865865866
999,0.5,0.17453156797603,0.4,400,-0.00190084820093306,0.00841678421051006,-0.00669298335342583,-0.00299091061735224,0.00013774645459308,0.470473874911476,0.283924066737249,0.291734186100387,0.28413465203684,0.310227693366055,0.302874922406672,0.2602722948976,0.217762128962751,0.259527755771589,0.287605074570292,0.263424893666596,0.395726851703802,0.334626021839331,0.880880880880881,0.87987987987988,0.866866866866867,0.858858858858859,0.866866866866867
999,0.5,0.132028034392371,0.5,400,-0.00348683270395922,0.00443537276121742,-0.00966794166830376,-0.0044710695777368,-0.0031601843637965,0.546539685368271,0.31602572647152,0.321465066855473,0.313684668137071,0.315293604739959,0.317297143970606,0.302425679279878,0.266949269035467,0.334066050403022,0.304157356230007,0.324474809587417,0.506474165493634,0.472118929163958,0.866866866866867,0.874874874874875,0.867867867867868,0.882882882882883,0.884884884884885
